	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	#	s	V vs. Ref.	A	V	V	V	#	bits
	606	24.28	-4.11779E-001	-5.49805E-006	0.00000E+000	-4.12000E-001	0.00000E+000	9	...........
	607	24.32	-4.13775E-001	-5.49320E-006	0.00000E+000	-4.14000E-001	0.00000E+000	9	...........
	608	24.36	-4.15779E-001	-5.50131E-006	0.00000E+000	-4.16000E-001	0.00000E+000	9	...........
	609	24.4	-4.17775E-001	-5.49535E-006	0.00000E+000	-4.18000E-001	0.00000E+000	9	...........
	610	24.44	-4.19763E-001	-5.49618E-006	0.00000E+000	-4.20000E-001	0.00000E+000	9	...........
	611	24.48	-4.21768E-001	-5.49458E-006	0.00000E+000	-4.22000E-001	0.00000E+000	9	...........
	612	24.52	-4.23779E-001	-5.49424E-006	0.00000E+000	-4.24000E-001	0.00000E+000	9	...........
	613	24.56	-4.25787E-001	-5.49798E-006	0.00000E+000	-4.26000E-001	0.00000E+000	9	...........
	614	24.6	-4.27771E-001	-5.49819E-006	0.00000E+000	-4.28000E-001	0.00000E+000	9	...........
	615	24.64	-4.29781E-001	-5.50222E-006	0.00000E+000	-4.30000E-001	0.00000E+000	9	...........
	616	24.68	-4.31782E-001	-5.50728E-006	0.00000E+000	-4.32000E-001	0.00000E+000	9	...........
	617	24.72	-4.33779E-001	-5.51845E-006	0.00000E+000	-4.34000E-001	0.00000E+000	9	...........
	618	24.76	-4.35790E-001	-5.51602E-006	0.00000E+000	-4.36000E-001	0.00000E+000	9	...........
	619	24.8	-4.37788E-001	-5.51463E-006	0.00000E+000	-4.38000E-001	0.00000E+000	9	...........
	620	24.84	-4.39791E-001	-5.52116E-006	0.00000E+000	-4.40000E-001	0.00000E+000	9	...........
	621	24.88	-4.41792E-001	-5.52421E-006	0.00000E+000	-4.42000E-001	0.00000E+000	9	...........
	622	24.92	-4.43793E-001	-5.52775E-006	0.00000E+000	-4.44000E-001	0.00000E+000	9	...........
	623	24.96	-4.45795E-001	-5.54197E-006	0.00000E+000	-4.46000E-001	0.00000E+000	9	...........
	624	25	-4.47776E-001	-5.54537E-006	0.00000E+000	-4.48000E-001	0.00000E+000	9	...........
	625	25.04	-4.49796E-001	-5.54516E-006	0.00000E+000	-4.50000E-001	0.00000E+000	9	...........
	626	25.08	-4.51799E-001	-5.55647E-006	0.00000E+000	-4.52000E-001	0.00000E+000	9	...........
	627	25.12	-4.53797E-001	-5.56556E-006	0.00000E+000	-4.54000E-001	0.00000E+000	9	...........
	628	25.16	-4.55784E-001	-5.55689E-006	0.00000E+000	-4.56000E-001	0.00000E+000	9	...........
	629	25.2	-4.57787E-001	-5.57742E-006	0.00000E+000	-4.58000E-001	0.00000E+000	9	...........
	630	25.24	-4.59780E-001	-5.58700E-006	0.00000E+000	-4.60000E-001	0.00000E+000	9	...........
	631	25.28	-4.61791E-001	-5.59158E-006	0.00000E+000	-4.62000E-001	0.00000E+000	9	...........
	632	25.32	-4.63810E-001	-5.60302E-006	0.00000E+000	-4.64000E-001	0.00000E+000	9	...........
	633	25.36	-4.65797E-001	-5.60608E-006	0.00000E+000	-4.66000E-001	0.00000E+000	9	...........
	634	25.4	-4.67810E-001	-5.61357E-006	0.00000E+000	-4.68000E-001	0.00000E+000	9	...........
	635	25.44	-4.69809E-001	-5.63258E-006	0.00000E+000	-4.70000E-001	0.00000E+000	9	...........
	636	25.48	-4.71802E-001	-5.64666E-006	0.00000E+000	-4.72000E-001	0.00000E+000	9	...........
	637	25.52	-4.73804E-001	-5.65728E-006	0.00000E+000	-4.74000E-001	0.00000E+000	9	...........
	638	25.56	-4.75806E-001	-5.66734E-006	0.00000E+000	-4.76000E-001	0.00000E+000	9	...........
	639	25.6	-4.77805E-001	-5.67587E-006	0.00000E+000	-4.78000E-001	0.00000E+000	9	...........
	640	25.64	-4.79810E-001	-5.69003E-006	0.00000E+000	-4.80000E-001	0.00000E+000	9	...........
	641	25.68	-4.81805E-001	-5.69863E-006	0.00000E+000	-4.82000E-001	0.00000E+000	9	...........
	642	25.72	-4.83813E-001	-5.71431E-006	0.00000E+000	-4.84000E-001	0.00000E+000	9	...........
	643	25.76	-4.85794E-001	-5.72777E-006	0.00000E+000	-4.86000E-001	0.00000E+000	9	...........
	644	25.8	-4.87802E-001	-5.74456E-006	0.00000E+000	-4.88000E-001	0.00000E+000	9	...........
	645	25.84	-4.89819E-001	-5.75323E-006	0.00000E+000	-4.90000E-001	0.00000E+000	9	...........
	646	25.88	-4.91821E-001	-5.77051E-006	0.00000E+000	-4.92000E-001	0.00000E+000	9	...........
	647	25.92	-4.93817E-001	-5.78043E-006	0.00000E+000	-4.94000E-001	0.00000E+000	9	...........
	648	25.96	-4.95812E-001	-5.80097E-006	0.00000E+000	-4.96000E-001	0.00000E+000	9	...........
	649	26	-4.97806E-001	-5.80693E-006	0.00000E+000	-4.98000E-001	0.00000E+000	9	...........
	650	26.04	-4.99821E-001	-5.82268E-006	0.00000E+000	-5.00000E-001	0.00000E+000	9	...........
	651	26.08	-5.01829E-001	-5.83982E-006	0.00000E+000	-5.02000E-001	0.00000E+000	9	...........
	652	26.12	-5.03830E-001	-5.85640E-006	0.00000E+000	-5.04000E-001	0.00000E+000	9	...........
	653	26.16	-5.05816E-001	-5.87472E-006	0.00000E+000	-5.06000E-001	0.00000E+000	9	...........
	654	26.2	-5.07813E-001	-5.89539E-006	0.00000E+000	-5.08000E-001	0.00000E+000	9	...........
	655	26.24	-5.09804E-001	-5.91433E-006	0.00000E+000	-5.10000E-001	0.00000E+000	9	...........
	656	26.28	-5.11804E-001	-5.93057E-006	0.00000E+000	-5.12000E-001	0.00000E+000	9	...........
	657	26.32	-5.13814E-001	-5.95318E-006	0.00000E+000	-5.14000E-001	0.00000E+000	9	...........
	658	26.36	-5.15829E-001	-5.96033E-006	0.00000E+000	-5.16000E-001	0.00000E+000	9	...........
	659	26.4	-5.17835E-001	-5.98149E-006	0.00000E+000	-5.18000E-001	0.00000E+000	9	...........
	660	26.44	-5.19824E-001	-5.99266E-006	0.00000E+000	-5.20000E-001	0.00000E+000	9	...........
	661	26.48	-5.21824E-001	-6.02159E-006	0.00000E+000	-5.22000E-001	0.00000E+000	9	...........
	662	26.52	-5.23825E-001	-6.03734E-006	0.00000E+000	-5.24000E-001	0.00000E+000	9	...........
	663	26.56	-5.25847E-001	-6.05705E-006	0.00000E+000	-5.26000E-001	0.00000E+000	9	...........
	664	26.6	-5.27849E-001	-6.07529E-006	0.00000E+000	-5.28000E-001	0.00000E+000	9	...........
	665	26.64	-5.29837E-001	-6.09403E-006	0.00000E+000	-5.30000E-001	0.00000E+000	9	...........
	666	26.68	-5.31849E-001	-6.11644E-006	0.00000E+000	-5.32000E-001	0.00000E+000	9	...........
	667	26.72	-5.33821E-001	-6.13378E-006	0.00000E+000	-5.34000E-001	0.00000E+000	9	...........
	668	26.76	-5.35824E-001	-6.16132E-006	0.00000E+000	-5.36000E-001	0.00000E+000	9	...........
	669	26.8	-5.37831E-001	-6.18519E-006	0.00000E+000	-5.38000E-001	0.00000E+000	9	...........
	670	26.84	-5.39841E-001	-6.20205E-006	0.00000E+000	-5.40000E-001	0.00000E+000	9	...........
	671	26.88	-5.41843E-001	-6.22710E-006	0.00000E+000	-5.42000E-001	0.00000E+000	9	...........
	672	26.92	-5.43845E-001	-6.24645E-006	0.00000E+000	-5.44000E-001	0.00000E+000	9	...........
	673	26.96	-5.45843E-001	-6.26664E-006	0.00000E+000	-5.46000E-001	0.00000E+000	9	...........
	674	27	-5.47849E-001	-6.28982E-006	0.00000E+000	-5.48000E-001	0.00000E+000	9	...........
	675	27.04	-5.49840E-001	-6.30681E-006	0.00000E+000	-5.50000E-001	0.00000E+000	9	...........
	676	27.08	-5.51859E-001	-6.33075E-006	0.00000E+000	-5.52000E-001	0.00000E+000	9	...........
	677	27.12	-5.53859E-001	-6.35850E-006	0.00000E+000	-5.54000E-001	0.00000E+000	9	...........
	678	27.16	-5.55855E-001	-6.37515E-006	0.00000E+000	-5.56000E-001	0.00000E+000	9	...........
	679	27.2	-5.57848E-001	-6.40533E-006	0.00000E+000	-5.58000E-001	0.00000E+000	9	...........
	680	27.24	-5.59850E-001	-6.43329E-006	0.00000E+000	-5.60000E-001	0.00000E+000	9	...........
	681	27.28	-5.61841E-001	-6.45598E-006	0.00000E+000	-5.62000E-001	0.00000E+000	9	...........
	682	27.32	-5.63848E-001	-6.47707E-006	0.00000E+000	-5.64000E-001	0.00000E+000	9	...........
	683	27.36	-5.65843E-001	-6.50254E-006	0.00000E+000	-5.66000E-001	0.00000E+000	9	...........
	684	27.4	-5.67857E-001	-6.52043E-006	0.00000E+000	-5.68000E-001	0.00000E+000	9	...........
	685	27.44	-5.69866E-001	-6.54472E-006	0.00000E+000	-5.70000E-001	0.00000E+000	9	...........
	686	27.48	-5.71854E-001	-6.56387E-006	0.00000E+000	-5.72000E-001	0.00000E+000	9	...........
	687	27.52	-5.73866E-001	-6.58773E-006	0.00000E+000	-5.74000E-001	0.00000E+000	9	...........
	688	27.56	-5.75839E-001	-6.61375E-006	0.00000E+000	-5.76000E-001	0.00000E+000	9	...........
	689	27.6	-5.77861E-001	-6.64164E-006	0.00000E+000	-5.78000E-001	0.00000E+000	9	...........
	690	27.64	-5.79862E-001	-6.67030E-006	0.00000E+000	-5.80000E-001	0.00000E+000	9	...........
	691	27.68	-5.81861E-001	-6.70020E-006	0.00000E+000	-5.82000E-001	0.00000E+000	9	...........
	692	27.72	-5.83863E-001	-6.72594E-006	0.00000E+000	-5.84000E-001	0.00000E+000	9	...........
	693	27.76	-5.85865E-001	-6.75029E-006	0.00000E+000	-5.86000E-001	0.00000E+000	9	...........
	694	27.8	-5.87855E-001	-6.77443E-006	0.00000E+000	-5.88000E-001	0.00000E+000	9	...........
	695	27.84	-5.89864E-001	-6.80101E-006	0.00000E+000	-5.90000E-001	0.00000E+000	9	...........
	696	27.88	-5.91862E-001	-6.82619E-006	0.00000E+000	-5.92000E-001	0.00000E+000	9	...........
	697	27.92	-5.93865E-001	-6.84999E-006	0.00000E+000	-5.94000E-001	0.00000E+000	9	...........
	698	27.96	-5.95866E-001	-6.88281E-006	0.00000E+000	-5.96000E-001	0.00000E+000	9	...........
	699	28	-5.97872E-001	-6.91195E-006	0.00000E+000	-5.98000E-001	0.00000E+000	9	...........
	700	28.04	-5.99865E-001	-6.93429E-006	0.00000E+000	-6.00000E-001	0.00000E+000	9	...........
